,Date,XAUINR BGN Curncy-Gold Index,INMSM1 Index-India Money Supply M1,PBINBSI Index-Price/Book -India Sensex 30,PEINB30 Index-Price/Earnings Ratio for the Sensex 30 Index,GIND10YR Index-India Govt Bond Generic Bid Yield 10 Year,GIND5YR Index-India Govt Bond Generic Bid Yield 5 Year,GIND4YR Index-India Govt Bond Generic Bid Yield 4 Year,GIND3YR Index-India Govt Bond Generic Bid Yield 3 Year,GIND1YR Index-India Govt Bond Generic Bid Yield 1 Year,INRPYLPD Index-Reserve Bank of India REPO Rate Policy (Daily),BCOPAAA0 Index-Bloomberg FIMMDA India Corporate Bond Curve AAA 10 Year,INFFFIDE Index-India Fiscal Deficit,USDINR Curncy-USDINR Spot Exchange Rate - Price of 1 USD in INR,INMFEQNT Index-India Mutual Fund Net Equity,FIINNET Index-India Net Foreign Equity Investment INR,DXY Curncy-Dollar Index,IRSWO1 Curncy-INR SWAP ONSH OIS 1Y,IRSWO5 Curncy-INR SWAP ONSH OIS 5Y,NIFTY Index-Forward P/E (12M Forward),NSE500 Index-Forward PE for Fiscal Year 3,BSE500 Index-Forward P/E (12M Forward),BSE500 Index-Forward PE for Fiscal Year 3,JBDCINR Index-J.P. Morgan India CPI-Based Real Broad Effective Exchange Rate,INPIINDY Index-india industrial production,INFDTO$Y Index-india monthly fdi,RBIBKRTE Index-RBI interest rate,INMSM3Y Index-INDIA M3 MONEY SUPPLY,INMSM1Y Index-INDIA M1 MONEY SUPPLY,ECOYBINN Index-INDIA TRADE BALANCE,5346629 Index-IMF INDIA PPI (PRODUCER PRICES INDEX),INMORES$ Index-Foreign Reserves India (USD),INBGRIW Index-Rural India Wage,INTXDITA Index-India Tax Collections,MIGININD Index-Migrant Remmitance Inflow,GHDIHDIN Index-India HDI,5349B34 Index-India GNI (Gross National Income),BELTINPG Index-India forecast GDP growth,BSE500 Index-Price Earnings Ratio (P/E),NSE500 Index-Price Earnings Ratio (P/E),BSE500 Index-Price to Book Ratio,NSE500 Index-Price to Book Ratio,NSE500 Index-EBITDA,BSE500 Index-Adjusted Price/Sales ratio,NSE500 Index-Adjusted Price/Sales ratio,NSE500 Index-P/S RATIO,BSE500 Index-P/S RATIO,MXIN000G Index-Price Earnings Ratio (P/E),MXIN000G Index-Price to Book Ratio,MXIN000G Index-P/S RATIO,MXIN000G Index-Dividend Yield (Actuals),MXIN000V Index-Price Earnings Ratio (P/E),MXIN000V Index-Price to Book Ratio,MXIN000V Index-P/S RATIO,MXIN000V Index-Dividend Yield (Actuals),SPBSMIP Index-Price Earnings Ratio (P/E),SPBSMIP Index-Price to Book Ratio,SPBSMIP Index-P/S RATIO,SPBSMIP Index-Dividend Yield (Actuals),SPB25SIP Index-Price Earnings Ratio (P/E),SPB25SIP Index-Price to Book Ratio,SPB25SIP Index-P/S RATIO,SPB25SIP Index-Dividend Yield (Actuals),NSE100 Index-Price Earnings Ratio (P/E),NSE100 Index-Price to Book Ratio,NSE100 Index-P/S RATIO,NSE100 Index-Dividend Yield (Actuals),NIFTY Index-P/S Ratio,NIFTY Index-P/E ratio
10,2002-04-11,14798.6014,438111,2.51,17.13,7.257,7.193,7.272,6.173,6.238,6.0,8.99,24779,48.905,6.69,44.9,117.37,6.745,7.4,11.6416,7.7269,19.6084,7.5296,84.16,3.2,-66.67,6.5,14.04,11.44,-7.1,73.31,55167,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2318,10.2338,1.2646,0.9051,2.1747,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
11,2002-04-12,14776.6014,438111,2.52,17.19,7.272,7.193,7.272,6.185,6.238,6.0,8.89,24779,48.905,-21.2,24.2,117.74,6.785,7.425,11.6416,7.7269,19.6084,7.5296,84.3,3.2,-66.67,6.5,14.04,11.44,-7.1,73.31,55417,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2324,10.2338,1.2646,0.9051,2.158,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
12,2002-04-13,14776.6014,438111,2.52,17.19,7.257,7.193,7.272,6.172,6.238,6.0,8.89,24779,48.905,-21.2,24.2,117.74,6.785,7.425,11.6416,7.7269,19.6084,7.5296,84.3,3.2,-66.67,6.5,14.04,11.44,-7.1,73.31,55417,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2324,10.2338,1.2646,0.9051,2.158,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
13,2002-04-14,14776.6014,438111,2.52,17.19,7.257,7.193,7.272,6.172,6.238,6.0,8.89,24779,48.905,-21.2,24.2,117.74,6.785,7.425,11.6416,7.7269,19.6084,7.5296,84.3,3.2,-66.67,6.5,14.04,11.44,-7.1,73.31,55417,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2324,10.2338,1.2646,0.9051,2.158,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
14,2002-04-15,14667.1014,438111,2.49,16.95,7.306,7.193,7.272,6.187,6.238,6.0,9.01,24779,48.915,-24.94,-81.3,117.73,6.8,7.5,11.6416,7.7269,19.6084,7.5296,84.21,3.2,-66.67,6.5,14.04,11.44,-7.1,73.31,55417,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2503,10.2338,1.2646,0.9051,2.1855,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
15,2002-04-16,14628.5017,438111,2.45,16.71,7.281,7.193,7.272,6.168,6.238,6.0,9.01,24779,48.925,-8.17,-57.6,117.37,6.815,7.5,11.6416,7.7269,19.6084,7.5296,84.06,3.2,-66.67,6.5,14.04,11.44,-7.1,73.31,55417,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2712,10.2338,1.2646,0.9051,2.2022,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
16,2002-04-17,14780.0018,438111,2.46,16.76,7.294,7.193,7.272,6.196,6.238,6.0,9.12,24779,48.9325,-60.21,48.0,116.6,6.775,7.4,11.6416,7.7269,19.6084,7.5296,83.83,3.2,-66.67,6.5,14.04,11.44,-7.1,73.31,55417,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2579,10.2338,1.2646,0.9051,2.2022,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
17,2002-04-18,14851.5018,438111,2.46,16.76,7.3,7.193,7.272,6.209,6.238,6.0,8.89,24779,48.91,-26.81,19.3,116.39,6.765,7.375,11.6416,7.7269,19.6084,7.5296,83.84,3.2,-66.67,6.5,14.04,11.44,-7.1,73.31,55417,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2633,10.2338,1.2646,0.9051,2.1954,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
18,2002-04-19,14780.3016,434095,2.42,16.47,7.315,7.193,7.272,6.242,6.238,6.0,8.79,24779,48.885,-44.1,-69.7,116.29,6.8,7.45,11.6416,7.7269,19.6084,7.5296,83.85,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55689,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2967,10.2338,1.2646,0.9051,2.2073,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
19,2002-04-20,14780.3016,434095,2.42,16.47,7.3,7.193,7.272,6.21,6.238,6.0,8.79,24779,48.885,-44.1,-69.7,116.29,6.8,7.45,11.6416,7.7269,19.6084,7.5296,83.85,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55689,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2967,10.2338,1.2646,0.9051,2.2073,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
20,2002-04-21,14780.3016,434095,2.42,16.47,7.3,7.193,7.272,6.21,6.238,6.0,8.79,24779,48.885,-44.1,-69.7,116.29,6.8,7.45,11.6416,7.7269,19.6084,7.5296,83.85,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55689,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2967,10.2338,1.2646,0.9051,2.2073,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
21,2002-04-22,14817.8016,434095,2.44,16.61,7.349,6.464,6.384,6.244,6.341,6.0,8.8,24779,48.92,-5.52,-1.6,116.44,6.795,7.475,11.6416,7.7269,19.6084,7.5296,83.84,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55689,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2773,10.2338,1.2646,0.9051,2.2175,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
22,2002-04-23,14869.702,434095,2.45,16.67,7.309,6.464,6.432,6.371,6.304,6.0,8.8,24779,48.97,-8.3,-6.5,116.57,6.745,7.425,11.6416,7.7269,19.6084,7.5296,83.72,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55689,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2767,10.2338,1.2646,0.9051,2.2036,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
23,2002-04-24,14895.4022,434095,2.45,16.71,7.288,6.464,6.419,6.355,6.267,6.0,8.84,24779,48.99,-10.37,-18.5,116.15,6.685,7.425,11.6416,7.7269,19.6084,7.5296,83.69,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55689,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2748,10.2338,1.2646,0.9051,2.1898,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
24,2002-04-25,15067.1014,434095,2.42,16.44,7.287,6.464,6.413,6.348,6.19,6.0,8.84,24779,48.975,13.18,46.1,115.45,6.685,7.425,11.6416,7.7269,19.6084,7.5296,83.45,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55689,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2906,10.2338,1.2646,0.9051,2.2289,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
25,2002-04-26,15246.8016,434095,2.42,16.51,7.295,6.464,6.442,6.367,6.19,6.0,8.73,24779,48.97,-16.56,-5.3,115.04,6.7,7.4,11.6416,7.7269,19.6084,7.5296,83.36,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55935,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2925,10.2338,1.2646,0.9051,2.2106,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
26,2002-04-27,15246.8016,434095,2.42,16.51,7.287,6.654,6.412,6.349,6.19,6.0,8.73,24779,48.97,-16.56,-5.3,115.04,6.7,7.4,11.6416,7.7269,19.6084,7.5296,83.36,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55935,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2925,10.2338,1.2646,0.9051,2.2106,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
27,2002-04-28,15246.8016,434095,2.42,16.51,7.287,6.654,6.412,6.349,6.19,6.0,8.73,24779,48.97,-16.56,-5.3,115.04,6.7,7.4,11.6416,7.7269,19.6084,7.5296,83.36,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55935,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2925,10.2338,1.2646,0.9051,2.2106,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
28,2002-04-29,15236.1014,434095,2.37,16.18,7.332,6.654,6.446,6.36,6.19,6.0,8.7,24779,48.975,7.33,-83.8,114.89,6.825,7.425,11.6416,7.7269,19.6084,7.5296,83.23,3.2,-66.67,6.5,14.34,10.76,-7.1,73.31,55935,64.73,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3261,10.2338,1.2646,0.9051,2.2442,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
29,2002-04-30,15098.6014,434095,2.4,16.37,7.426,6.654,6.606,6.464,6.19,6.0,8.79,15329,48.95,11.0,-34.2,115.19,6.905,7.525,11.6416,7.7269,19.6084,7.5296,83.43,4.1,-66.67,6.5,14.34,10.76,-6.6,74.55,55935,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3172,10.2338,1.2646,0.9051,2.1795,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
30,2002-05-01,15108.6014,434095,2.4,16.37,7.426,6.654,6.606,6.464,6.19,6.0,8.79,15329,48.935,11.0,-34.2,114.54,6.905,7.525,11.6416,7.7269,19.6084,7.5296,83.2,4.1,-66.67,6.5,14.34,10.76,-6.6,74.55,55935,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3172,10.2338,1.2646,0.9051,2.1795,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
31,2002-05-02,15066.1014,434095,2.42,16.53,7.425,6.873,6.606,6.464,6.19,6.0,8.72,15329,48.94,10.96,42.3,114.87,6.85,7.525,11.6416,7.7269,19.6084,7.5296,83.31,4.1,-66.67,6.5,14.34,10.76,-6.6,74.55,55935,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3062,10.2338,1.2646,0.9051,2.1581,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
32,2002-05-03,15279.3016,438666,2.43,16.57,7.425,6.765,6.603,6.46,6.19,6.0,8.66,15329,48.98,-27.61,11.4,113.59,6.865,7.525,11.6416,7.7269,19.6084,7.5296,82.93,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56242,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3023,10.2338,1.2646,0.9051,2.1553,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
33,2002-05-04,15279.3016,438666,2.43,16.57,7.444,6.957,6.648,6.481,6.19,6.0,8.66,15329,48.98,-27.61,11.4,113.59,6.865,7.525,11.6416,7.7269,19.6084,7.5296,82.93,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56242,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3023,10.2338,1.2646,0.9051,2.1553,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
34,2002-05-05,15279.3016,438666,2.43,16.57,7.444,6.957,6.648,6.481,6.19,6.0,8.66,15329,48.98,-27.61,11.4,113.59,6.865,7.525,11.6416,7.7269,19.6084,7.5296,82.93,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56242,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3023,10.2338,1.2646,0.9051,2.1553,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
35,2002-05-06,15283.9022,438666,2.43,16.59,7.444,6.957,6.648,6.481,6.19,6.0,8.63,15329,48.94,-40.66,0.6,113.66,6.87,7.525,11.6416,7.7269,19.6084,7.5296,82.93,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56242,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3019,10.2338,1.2646,0.9051,2.144,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
36,2002-05-07,15250.1014,438666,2.46,16.77,7.444,6.957,6.648,6.481,6.19,6.0,8.64,15329,48.965,-9.95,57.5,113.92,6.875,7.5,11.6416,7.7269,19.6084,7.5296,82.99,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56242,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2951,10.2338,1.2646,0.9051,2.1261,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
37,2002-05-08,15083.9022,438666,2.47,16.83,7.491,6.941,6.711,6.636,6.19,6.0,8.98,15329,48.95,-1.24,40.9,114.91,6.885,7.525,11.6416,7.7269,19.6084,7.5296,83.43,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56242,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2849,10.2338,1.2646,0.9051,2.1248,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
38,2002-05-09,15157.1014,438666,2.48,16.96,7.426,6.844,6.686,6.592,6.19,6.0,9.02,15329,48.965,-56.47,34.6,114.52,6.915,7.525,11.6416,7.7269,19.6084,7.5296,83.27,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56242,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2773,10.2338,1.2646,0.9051,2.102,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
39,2002-05-10,15230.5018,438666,2.46,16.81,7.503,6.922,6.77,6.663,6.19,6.0,8.91,15329,48.965,-64.19,-3.6,113.92,7.025,7.65,11.6416,7.7269,19.6084,7.5296,83.12,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56335,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2891,10.2338,1.2646,0.9051,2.1213,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
40,2002-05-11,15230.5018,438666,2.46,16.81,7.536,6.987,6.801,6.673,6.19,6.0,8.91,15329,48.965,-64.19,-3.6,113.92,7.025,7.65,11.6416,7.7269,19.6084,7.5296,83.12,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56335,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2891,10.2338,1.2646,0.9051,2.1213,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
41,2002-05-12,15230.5018,438666,2.46,16.81,7.536,6.987,6.801,6.673,6.19,6.0,8.91,15329,48.965,-64.19,-3.6,113.92,7.025,7.65,11.6416,7.7269,19.6084,7.5296,83.12,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56335,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2891,10.2338,1.2646,0.9051,2.1213,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
42,2002-05-13,15236.3016,438666,2.47,16.86,7.536,6.987,6.801,6.673,6.19,6.0,9.01,15329,49.015,-8.57,29.1,114.15,7.015,7.625,11.6416,7.7269,19.6084,7.5296,83.14,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56335,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2859,10.2338,1.2646,0.9051,2.1131,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
43,2002-05-14,15074.8016,438666,2.46,16.74,7.536,6.987,6.801,6.673,6.19,6.0,8.87,15329,49.0,-42.12,21.5,115.09,7.06,7.7,11.6416,7.7269,19.6084,7.5296,83.53,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56335,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.2963,10.2338,1.2646,0.9051,2.1181,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
44,2002-05-15,15151.1014,438666,2.44,16.63,7.676,7.242,6.951,6.864,6.19,6.0,8.98,15329,49.025,-10.53,32.4,114.12,7.1,7.675,11.6416,7.7269,19.6084,7.5296,83.26,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56335,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.298,10.2338,1.2646,0.9051,2.143,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
45,2002-05-16,15198.1014,438666,2.41,16.43,7.831,7.242,7.084,7.005,6.19,6.0,9.12,15329,49.05,-2.62,13.9,114.13,7.085,7.675,11.6416,7.7269,19.6084,7.5296,83.15,4.1,-66.67,6.5,17.09,10.86,-6.6,74.55,56335,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3162,10.2338,1.2646,0.9051,2.1659,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
46,2002-05-17,15236.702,440850,2.39,16.33,7.892,7.242,7.145,7.011,6.19,6.0,9.12,15329,48.985,4.84,-35.7,113.0,7.145,7.675,11.6416,7.7269,19.6084,7.5296,82.76,4.1,-66.67,6.5,16.85,11.14,-6.6,74.55,56197,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3198,10.2338,1.2646,0.9051,2.1803,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
47,2002-05-18,15236.702,440850,2.39,16.33,7.864,7.242,7.106,7.023,6.19,6.0,9.12,15329,48.985,4.84,-35.7,113.0,7.145,7.675,11.6416,7.7269,19.6084,7.5296,82.76,4.1,-66.67,6.5,16.85,11.14,-6.6,74.55,56197,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3198,10.2338,1.2646,0.9051,2.1803,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
48,2002-05-19,15236.702,440850,2.39,16.33,7.864,7.242,7.106,7.023,6.19,6.0,9.12,15329,48.985,4.84,-35.7,113.0,7.145,7.675,11.6416,7.7269,19.6084,7.5296,82.76,4.1,-66.67,6.5,16.85,11.14,-6.6,74.55,56197,65.51,10494.49,15736,0.501,23215.1,6.3,13.734,12.1687,1.423,1.5806,316.7358,1.1207,0.7773,0.8766,0.9653,30.347,7.0629,3.8663,1.3198,10.2338,1.2646,0.9051,2.1803,28.1765,5.1475,3.5401,0.8595,12.7167,4.3121,0.8044,1.2637,17.0541,4.5422,2.2291,1.6202,0.8885,12.4125
